affiliate_channel,affiliate_provider,age,country_destination,dac_month,first_affiliate_tracked,first_browser,first_device_type,gender,language,signup_app,signup_flow,signup_method,tfa_month
2.0,4.0,60.0,8,8,0.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,8
2.0,4.0,38.0,0,11,6.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,11
5.0,8.0,31.0,0,3,3.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,3
5.0,8.0,32.0,6,6,3.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,6
2.0,4.0,47.0,2,9,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,9
0.0,12.0,42.0,6,10,0.0,43.0,3.0,1.0,6.0,3.0,9.0,0.0,10
2.0,4.0,31.0,7,5,6.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,5
2.0,4.0,35.0,0,12,3.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,12
2.0,4.0,37.0,7,2,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,38.0,0,6,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,6
2.0,4.0,33.0,8,3,6.0,0.0,8.0,2.0,6.0,2.0,3.0,0.0,3
2.0,4.0,32.0,1,6,0.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,6
5.0,8.0,30.0,1,5,3.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,5
5.0,8.0,30.0,9,4,3.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,4
2.0,4.0,32.0,9,6,6.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,6
2.0,4.0,52.0,0,2,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,2
3.0,12.0,27.0,0,1,2.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,1
2.0,4.0,25.0,2,3,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,37.0,7,4,6.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,25.0,10,1,0.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,1
2.0,4.0,35.0,0,4,6.0,27.0,2.0,2.0,6.0,2.0,0.0,1.0,4
2.0,4.0,34.0,6,7,6.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,7
5.0,8.0,23.0,8,5,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,5
2.0,4.0,28.0,0,5,6.0,30.0,7.0,1.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,2,3,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,3
2.0,4.0,45.0,6,7,6.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,7
2.0,4.0,37.0,0,6,6.0,30.0,7.0,0.0,6.0,2.0,3.0,0.0,6
1.0,8.0,48.0,0,2,3.0,30.0,7.0,2.0,6.0,2.0,0.0,0.0,2
2.0,4.0,19.0,9,6,6.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,6
7.0,8.0,57.0,8,1,0.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,39.0,0,6,6.0,8.0,3.0,2.0,6.0,2.0,3.0,0.0,6
2.0,4.0,37.0,1,4,3.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,4
6.0,8.0,63.0,0,6,0.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,6
2.0,4.0,53.0,7,7,0.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,7
2.0,4.0,26.0,6,4,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,37.0,6,5,0.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,5
2.0,4.0,41.0,7,8,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,8
2.0,4.0,42.0,6,6,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,28.0,6,9,0.0,8.0,3.0,0.0,6.0,2.0,2.0,1.0,9
7.0,8.0,38.0,9,6,0.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,6
7.0,8.0,37.0,9,1,3.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,1
0.0,12.0,33.0,0,1,0.0,43.0,3.0,2.0,6.0,3.0,9.0,1.0,1
2.0,4.0,36.0,6,11,0.0,8.0,3.0,2.0,6.0,2.0,2.0,0.0,11
5.0,8.0,37.0,0,5,6.0,0.0,8.0,0.0,6.0,2.0,0.0,0.0,5
2.0,4.0,63.0,9,8,6.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,8
2.0,4.0,110.0,0,4,6.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,4
3.0,2.0,36.0,6,7,6.0,8.0,3.0,0.0,6.0,2.0,3.0,0.0,7
2.0,4.0,29.0,0,5,6.0,0.0,8.0,2.0,6.0,3.0,17.0,1.0,5
2.0,12.0,50.0,6,10,6.0,17.0,3.0,0.0,6.0,2.0,6.0,0.0,10
0.0,12.0,27.0,6,3,6.0,0.0,8.0,2.0,6.0,3.0,9.0,0.0,3
1.0,8.0,60.0,6,7,3.0,43.0,3.0,2.0,6.0,2.0,3.0,0.0,7
2.0,4.0,37.0,0,6,3.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,55.0,8,5,3.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,5
6.0,8.0,51.0,6,5,6.0,17.0,6.0,0.0,6.0,2.0,2.0,0.0,5
2.0,4.0,64.0,7,3,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,3
5.0,8.0,37.0,6,3,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,3
5.0,8.0,37.0,0,6,3.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,25.0,0,9,6.0,17.0,3.0,1.0,6.0,2.0,3.0,1.0,9
2.0,4.0,27.0,0,9,6.0,0.0,8.0,0.0,6.0,3.0,17.0,0.0,9
2.0,4.0,37.0,6,1,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,34.0,0,9,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,9
2.0,4.0,36.0,6,4,6.0,30.0,7.0,1.0,6.0,2.0,0.0,0.0,4
6.0,8.0,71.0,6,11,3.0,17.0,6.0,1.0,6.0,2.0,0.0,1.0,11
2.0,4.0,22.0,8,4,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,37.0,6,6,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,38.0,1,3,6.0,0.0,8.0,0.0,6.0,3.0,17.0,0.0,3
2.0,4.0,37.0,8,4,4.0,30.0,8.0,0.0,6.0,2.0,2.0,0.0,4
2.0,4.0,38.0,6,5,6.0,0.0,8.0,1.0,6.0,3.0,17.0,1.0,5
2.0,4.0,35.0,0,5,0.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,5
7.0,8.0,37.0,9,4,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,64.0,2,9,6.0,17.0,6.0,2.0,6.0,2.0,0.0,1.0,4
2.0,4.0,34.0,1,4,6.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,4
2.0,4.0,37.0,0,8,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,8
6.0,8.0,30.0,0,5,3.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,5
2.0,4.0,37.0,0,7,6.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,7
2.0,4.0,55.0,7,3,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,37.0,0,12,0.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,12
3.0,12.0,30.0,0,1,2.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,1
2.0,4.0,31.0,0,1,0.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,1
2.0,4.0,37.0,2,6,6.0,17.0,6.0,0.0,4.0,2.0,0.0,0.0,6
2.0,4.0,37.0,6,12,6.0,22.0,6.0,0.0,6.0,2.0,3.0,0.0,12
6.0,8.0,28.0,0,3,3.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,33.0,0,2,0.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,2
3.0,2.0,32.0,7,6,3.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,6
2.0,4.0,46.0,0,6,6.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,6
2.0,4.0,37.0,0,4,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,30.0,6,5,0.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,5
5.0,8.0,33.0,0,6,3.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,6
2.0,4.0,66.0,1,12,0.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,12
5.0,8.0,26.0,0,4,6.0,30.0,8.0,1.0,6.0,2.0,0.0,1.0,4
2.0,4.0,18.0,2,1,0.0,17.0,3.0,2.0,6.0,2.0,0.0,0.0,1
2.0,4.0,33.0,0,12,6.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,12
2.0,4.0,37.0,1,4,6.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,4
6.0,8.0,35.0,9,6,3.0,17.0,6.0,2.0,9.0,2.0,3.0,0.0,6
2.0,4.0,23.0,0,12,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,12
2.0,4.0,30.0,0,5,6.0,8.0,6.0,2.0,6.0,2.0,3.0,0.0,5
2.0,4.0,32.0,2,4,0.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,4
2.0,4.0,48.0,6,6,0.0,30.0,7.0,2.0,6.0,2.0,0.0,0.0,6
6.0,8.0,43.0,0,7,3.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,7
3.0,12.0,49.0,6,6,6.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,6
2.0,4.0,37.0,0,11,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,11
2.0,4.0,31.0,0,9,0.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,9
3.0,10.0,28.0,1,9,5.0,17.0,3.0,1.0,6.0,2.0,0.0,0.0,9
5.0,8.0,19.0,6,9,3.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,20.0,1,3,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,3
2.0,4.0,48.0,0,5,6.0,22.0,6.0,2.0,6.0,2.0,0.0,1.0,5
2.0,4.0,48.0,0,5,6.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,5
2.0,4.0,28.0,6,7,6.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,7
2.0,4.0,37.0,6,2,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,32.0,6,9,0.0,30.0,8.0,1.0,6.0,2.0,0.0,1.0,9
2.0,4.0,37.0,0,9,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,2
7.0,8.0,30.0,9,7,0.0,8.0,3.0,2.0,6.0,2.0,3.0,0.0,7
2.0,4.0,23.0,8,5,6.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,5
5.0,8.0,37.0,7,4,3.0,9.0,7.0,0.0,6.0,2.0,0.0,0.0,4
5.0,8.0,26.0,6,9,3.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,9
5.0,8.0,35.0,1,3,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,3
2.0,4.0,37.0,0,3,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,3
6.0,8.0,37.0,0,4,3.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,4
7.0,8.0,37.0,0,4,0.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,43.0,2,1,0.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,1
2.0,4.0,52.0,7,3,0.0,30.0,7.0,2.0,6.0,2.0,0.0,0.0,3
2.0,4.0,33.0,3,3,0.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,3
2.0,4.0,24.0,0,6,0.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,6
2.0,4.0,37.0,0,5,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,5
2.0,4.0,51.0,1,4,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,4
5.0,8.0,32.0,0,1,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,37.0,2,1,6.0,0.0,8.0,2.0,6.0,1.0,16.0,0.0,1
6.0,8.0,27.0,0,8,0.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,8
2.0,4.0,37.0,0,2,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,2
5.0,8.0,27.0,7,6,6.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,6
5.0,8.0,37.0,7,5,3.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,5
2.0,4.0,33.0,2,8,6.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,8
2.0,4.0,105.0,3,8,6.0,8.0,3.0,1.0,6.0,2.0,2.0,0.0,8
2.0,4.0,38.0,8,7,6.0,22.0,6.0,1.0,6.0,2.0,0.0,1.0,7
7.0,8.0,33.0,9,9,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,37.0,3,2,6.0,8.0,3.0,0.0,6.0,1.0,16.0,0.0,2
5.0,8.0,34.0,7,9,3.0,17.0,6.0,1.0,6.0,2.0,0.0,0.0,9
2.0,4.0,38.0,3,3,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,3
2.0,4.0,28.0,1,8,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,8
2.0,4.0,49.0,0,12,6.0,0.0,4.0,1.0,6.0,2.0,3.0,0.0,12
2.0,4.0,36.0,3,12,3.0,43.0,3.0,0.0,6.0,3.0,17.0,0.0,12
5.0,8.0,41.0,0,10,3.0,30.0,7.0,1.0,6.0,2.0,0.0,0.0,10
2.0,4.0,61.0,0,1,0.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,1
2.0,4.0,37.0,7,6,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,31.0,3,1,6.0,22.0,6.0,1.0,6.0,2.0,0.0,1.0,1
2.0,4.0,38.0,0,2,6.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,2
2.0,4.0,25.0,9,6,3.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,6
2.0,4.0,37.0,6,8,0.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,8
2.0,4.0,41.0,6,6,6.0,17.0,3.0,2.0,6.0,2.0,0.0,1.0,6
2.0,4.0,40.0,0,9,0.0,30.0,8.0,2.0,6.0,2.0,0.0,1.0,9
2.0,4.0,42.0,0,3,6.0,30.0,7.0,2.0,6.0,2.0,0.0,1.0,3
6.0,8.0,37.0,0,5,3.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,5
2.0,4.0,33.0,0,6,0.0,2.0,0.0,2.0,6.0,1.0,16.0,0.0,6
0.0,12.0,30.0,0,12,0.0,8.0,3.0,1.0,6.0,3.0,9.0,1.0,12
2.0,4.0,37.0,0,1,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,39.0,3,3,6.0,30.0,8.0,1.0,6.0,3.0,17.0,0.0,3
2.0,4.0,24.0,8,6,0.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,6
2.0,4.0,41.0,7,8,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,8
2.0,4.0,37.0,0,6,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,28.0,0,5,6.0,30.0,8.0,1.0,6.0,1.0,16.0,0.0,5
2.0,4.0,43.0,0,5,0.0,17.0,3.0,2.0,6.0,2.0,0.0,1.0,5
6.0,1.0,74.0,0,9,3.0,22.0,6.0,2.0,6.0,2.0,0.0,0.0,9
1.0,8.0,37.0,0,7,0.0,43.0,3.0,0.0,6.0,2.0,3.0,0.0,7
2.0,4.0,37.0,6,11,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,11
5.0,8.0,27.0,0,12,6.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,12
2.0,4.0,35.0,0,8,6.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,8
0.0,12.0,38.0,0,10,6.0,0.0,8.0,1.0,6.0,3.0,9.0,1.0,10
2.0,4.0,31.0,7,8,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,8
7.0,8.0,23.0,6,9,6.0,17.0,3.0,1.0,6.0,2.0,0.0,0.0,9
2.0,4.0,41.0,0,4,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,4
2.0,4.0,31.0,6,4,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,4
2.0,4.0,37.0,10,2,6.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,2
2.0,4.0,36.0,7,7,6.0,17.0,3.0,2.0,6.0,2.0,0.0,0.0,7
2.0,4.0,37.0,3,1,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,53.0,1,7,6.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,7
0.0,12.0,31.0,3,12,5.0,30.0,8.0,1.0,6.0,1.0,9.0,1.0,12
2.0,4.0,37.0,0,2,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,37.0,0,4,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,4
2.0,4.0,29.0,0,3,0.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,3
2.0,4.0,30.0,1,8,6.0,17.0,6.0,2.0,6.0,2.0,3.0,0.0,8
2.0,4.0,27.0,0,4,0.0,30.0,8.0,1.0,6.0,1.0,9.0,1.0,4
5.0,8.0,59.0,7,6,0.0,30.0,8.0,1.0,6.0,2.0,0.0,0.0,6
2.0,4.0,40.0,0,6,0.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,6
2.0,4.0,34.0,1,11,6.0,17.0,3.0,1.0,6.0,2.0,0.0,1.0,11
2.0,4.0,36.0,0,3,6.0,30.0,7.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,37.0,10,2,6.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,42.0,6,5,6.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,5
2.0,4.0,30.0,0,7,6.0,0.0,8.0,1.0,6.0,3.0,17.0,0.0,7
2.0,4.0,40.0,0,4,3.0,17.0,6.0,1.0,6.0,3.0,17.0,0.0,4
7.0,6.0,37.0,6,10,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,10
2.0,4.0,34.0,8,1,6.0,8.0,6.0,1.0,6.0,2.0,2.0,1.0,1
5.0,8.0,27.0,6,2,3.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,2
6.0,8.0,42.0,0,4,3.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,4
2.0,4.0,33.0,1,6,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,6
5.0,8.0,37.0,1,3,3.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,3
2.0,4.0,33.0,0,5,3.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,5
2.0,4.0,36.0,0,10,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,10
3.0,12.0,29.0,0,4,5.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,60.0,8,10,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,10
2.0,4.0,29.0,0,4,6.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,4
7.0,8.0,37.0,6,12,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,12
2.0,4.0,34.0,8,3,6.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,3
0.0,12.0,35.0,1,3,6.0,22.0,6.0,1.0,6.0,3.0,9.0,1.0,3
2.0,4.0,37.0,7,9,6.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,22.0,8,6,6.0,0.0,4.0,1.0,6.0,1.0,0.0,1.0,6
2.0,4.0,37.0,6,2,6.0,0.0,8.0,0.0,6.0,3.0,17.0,0.0,2
2.0,4.0,24.0,7,9,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,9
2.0,4.0,30.0,0,4,3.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,4
6.0,8.0,38.0,8,7,0.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,7
7.0,8.0,22.0,8,3,0.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,32.0,0,2,6.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,2
2.0,4.0,37.0,0,5,6.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,0,2,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,32.0,8,7,6.0,0.0,8.0,2.0,5.0,3.0,17.0,0.0,7
2.0,4.0,32.0,0,11,6.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,11
7.0,8.0,30.0,0,5,0.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,6,6,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,38.0,6,4,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,4
6.0,8.0,67.0,6,3,6.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,3
6.0,8.0,23.0,1,5,3.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,5
6.0,8.0,29.0,0,9,3.0,43.0,3.0,2.0,25.0,2.0,0.0,1.0,9
2.0,4.0,37.0,6,4,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,4
6.0,8.0,67.0,0,4,3.0,8.0,6.0,2.0,16.0,2.0,0.0,1.0,4
2.0,4.0,33.0,6,5,6.0,8.0,6.0,1.0,6.0,2.0,2.0,0.0,5
6.0,8.0,31.0,0,5,0.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,5
2.0,4.0,51.0,8,3,5.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,3
2.0,4.0,37.0,8,8,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,8
2.0,4.0,39.0,1,4,6.0,0.0,8.0,1.0,6.0,3.0,17.0,0.0,4
2.0,4.0,27.0,9,5,6.0,17.0,3.0,1.0,6.0,2.0,0.0,0.0,5
2.0,4.0,25.0,7,5,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,5
7.0,8.0,29.0,0,7,6.0,8.0,3.0,1.0,6.0,2.0,2.0,1.0,7
2.0,4.0,37.0,0,5,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,5
5.0,8.0,37.0,2,4,3.0,17.0,3.0,1.0,6.0,2.0,0.0,0.0,4
2.0,4.0,39.0,0,1,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,37.0,0,5,6.0,0.0,8.0,0.0,6.0,3.0,17.0,0.0,5
2.0,4.0,22.0,7,2,0.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,2
5.0,8.0,42.0,1,4,3.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,4
7.0,8.0,26.0,0,11,0.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,11
2.0,4.0,33.0,3,2,6.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,2
5.0,8.0,49.0,1,2,3.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,2
2.0,4.0,39.0,8,6,6.0,0.0,8.0,1.0,6.0,1.0,16.0,0.0,6
2.0,4.0,50.0,9,6,6.0,0.0,8.0,2.0,6.0,3.0,17.0,1.0,6
2.0,4.0,30.0,0,11,6.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,11
0.0,12.0,37.0,0,12,3.0,43.0,3.0,1.0,6.0,1.0,9.0,1.0,12
5.0,8.0,58.0,0,4,6.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,4
5.0,8.0,47.0,6,6,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,54.0,1,2,6.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,2
2.0,4.0,47.0,0,5,0.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,5
2.0,4.0,30.0,6,5,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,7,10,6.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,10
2.0,4.0,37.0,8,7,3.0,17.0,3.0,2.0,6.0,2.0,0.0,0.0,7
2.0,4.0,37.0,10,5,6.0,0.0,8.0,0.0,6.0,3.0,17.0,0.0,5
3.0,12.0,41.0,0,9,6.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,9
2.0,4.0,31.0,6,8,0.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,8
2.0,4.0,52.0,0,7,6.0,30.0,7.0,1.0,6.0,2.0,0.0,0.0,7
6.0,8.0,32.0,0,4,0.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,4
0.0,12.0,37.0,6,5,6.0,22.0,6.0,1.0,6.0,2.0,9.0,0.0,5
2.0,4.0,38.0,6,12,6.0,0.0,4.0,2.0,6.0,2.0,0.0,1.0,12
2.0,4.0,27.0,6,2,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,37.0,1,1,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,23.0,2,6,6.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,6
5.0,8.0,48.0,0,1,3.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,25.0,0,2,6.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,2
5.0,8.0,52.0,7,3,0.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,3
2.0,4.0,37.0,0,8,0.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,8
2.0,4.0,37.0,7,8,6.0,0.0,8.0,0.0,25.0,3.0,17.0,0.0,8
2.0,4.0,37.0,0,8,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,8
5.0,8.0,34.0,1,11,3.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,11
2.0,4.0,37.0,0,5,6.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,5
2.0,4.0,40.0,6,1,0.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,1
2.0,4.0,37.0,1,5,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,6,5,6.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,5
2.0,4.0,31.0,6,6,6.0,17.0,3.0,2.0,6.0,2.0,0.0,0.0,6
5.0,8.0,37.0,6,4,3.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,4
5.0,8.0,37.0,0,5,0.0,30.0,8.0,2.0,6.0,2.0,0.0,0.0,5
5.0,8.0,40.0,8,3,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,37.0,7,12,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,12
2.0,4.0,19.0,0,7,4.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,7
